Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,8,24,4,1526,1530,2352,2355,B6,82,N633JB,326,325,460,-3,-4,OAK,JFK,2576,37,9,0,,0,0,0,0,0,0
2006,6,17,6,NA,1815,NA,1920,WN,1735,0,NA,65,NA,NA,NA,OAK,BUR,325,0,0,1,A,0,0,0,0,0,0
2006,1,31,2,2125,2125,2235,2238,OO,6211,N295SW,70,73,62,-3,0,SFO,ACV,250,1,7,0,,0,0,0,0,0,0
2006,2,19,7,848,845,1227,1221,UA,53,N672UA,339,336,311,6,3,SFO,KOA,2367,4,24,0,,0,0,0,0,0,0
2006,8,20,7,900,900,1122,1119,AA,39,N5DJAA,322,319,304,3,0,SFO,HNL,2398,2,16,0,,0,0,0,0,0,0
2006,1,25,3,756,800,1621,1624,CO,1049,N14118,325,324,297,-3,-4,SFO,EWR,2565,11,17,0,,0,0,0,0,0,0
2006,8,16,3,1243,1245,1435,1444,UA,1540,N467UA,112,119,92,-9,-2,SFO,PHX,651,4,16,0,,0,0,0,0,0,0
2006,12,31,7,1620,1620,1735,1745,WN,1246,N700GS,75,85,67,-10,0,OAK,SAN,446,2,6,0,,0,0,0,0,0,0
2006,5,3,3,809,810,930,935,WN,598,N382SW,81,85,70,-5,-1,OAK,SAN,446,2,9,0,,0,0,0,0,0,0
2007,12,11,2,1850,1850,2007,2005,WN,988,N499WN,77,75,59,2,0,OAK,ONT,361,3,15,0,,0,0,0,0,0,0
2007,6,6,3,656,655,818,825,WN,614,N740SW,82,90,63,-7,1,OAK,SAN,446,2,17,0,,0,0,0,0,0,0
2007,2,17,6,743,740,1049,1055,WN,776,N358,126,135,114,-6,3,OAK,ABQ,889,4,8,0,,0,0,0,0,0,0
2007,4,3,2,903,900,1014,1015,WN,598,N372SW,71,75,59,-1,3,OAK,LAX,337,4,8,0,,0,0,0,0,0,0
2007,1,17,3,1126,1100,1242,1215,WN,493,N653SW,76,75,59,27,26,OAK,LAX,337,6,11,0,,0,26,0,1,0,0
2007,12,21,5,2025,1940,2226,2140,WN,223,N499WN,121,120,100,46,45,OAK,GEG,723,4,17,0,,0,25,0,1,0,20
2007,9,9,7,2000,2005,2141,2142,AS,341,N774AS,101,97,79,-1,-5,SFO,PDX,550,6,16,0,,0,0,0,0,0,0
2007,4,23,1,1335,1340,1450,1459,B6,247,N581JB,75,79,62,-9,-5,OAK,LGB,353,4,9,0,,0,0,0,0,0,0
2007,1,21,7,908,905,1037,1030,WN,1668,N375,89,85,69,7,3,OAK,LAS,407,7,13,0,,0,0,0,0,0,0
2007,4,23,1,1935,1935,2050,2100,WN,118,N368SW,75,85,66,-10,0,OAK,SAN,446,3,6,0,,0,0,0,0,0,0
2007,6,8,5,2102,2105,26,20,OO,5858,N762SK,144,135,114,6,-3,SFO,ABQ,896,11,19,0,,0,0,0,0,0,0
2007,4,7,6,943,826,1119,951,OO,6404,N959SW,96,85,72,88,77,SFO,EUG,451,3,21,0,,0,0,0,0,0,88
2007,2,15,4,1818,1745,1935,1910,WN,1778,N355,77,85,67,25,33,OAK,SAN,446,2,8,0,,0,0,0,0,0,25
2007,2,26,1,1623,1552,1746,1717,UA,955,N349UA,83,85,71,29,31,SFO,SAN,447,2,10,0,,0,10,0,0,0,19
2007,4,10,2,NA,1810,NA,1930,WN,1987,0,NA,80,NA,NA,NA,OAK,LAS,407,0,0,1,A,0,0,0,0,0,0
2007,2,15,4,614,615,1406,1414,UA,281,N848UA,292,299,273,-8,-1,OAK,IAD,2408,5,14,0,,0,0,0,0,0,0
2007,3,23,5,1141,1100,2021,1923,UA,892,N557UA,340,323,300,58,41,SFO,JFK,2586,16,24,0,,0,0,0,58,0,0
2007,9,5,3,1359,1400,1750,1724,UA,1248,N215UA,171,144,142,26,-1,SFO,DEN,967,7,22,0,,0,0,0,26,0,0
2007,5,16,3,800,800,922,925,WN,1700,N641SW,82,85,71,-3,0,OAK,SAN,446,3,8,0,,0,0,0,0,0,0
2007,7,19,4,1405,1400,1516,1515,WN,2090,N431WN,71,75,55,1,5,OAK,LAX,337,9,7,0,,0,0,0,0,0,0
2007,5,28,1,1302,1300,1408,1415,WN,337,N214WN,66,75,52,-7,2,OAK,LAX,337,5,9,0,,0,0,0,0,0,0
2007,10,8,1,1047,1045,1658,1659,UA,830,N545UA,251,254,218,-1,2,SFO,ORD,1846,9,24,0,,0,0,0,0,0,0
2007,4,12,4,612,615,1406,1414,UA,281,N848UA,294,299,262,-8,-3,OAK,IAD,2408,6,26,0,,0,0,0,0,0,0
2007,8,7,2,732,723,817,804,OO,5584,N292UX,45,41,27,13,9,SFO,SMF,86,5,13,0,,0,0,0,0,0,0
2007,3,21,3,736,735,1615,1555,B6,94,N565JB,519,500,500,20,1,OAK,JFK,2576,4,15,0,,0,0,0,20,0,0
2007,2,22,4,943,930,1244,1220,YV,2766,N77260,121,110,99,24,13,OAK,PHX,646,8,14,0,,0,0,0,0,0,24
2007,12,14,5,1621,1620,1738,1745,WN,2884,N457WN,77,85,67,-7,1,OAK,SAN,446,2,8,0,,0,0,0,0,0,0
2007,3,20,2,751,750,1339,1350,WN,755,N212WN,228,240,216,-11,1,OAK,MDW,1844,2,10,0,,0,0,0,0,0,0
2007,2,4,7,1419,1415,1533,1540,WN,2356,N256WN,74,85,64,-7,4,OAK,SAN,446,2,8,0,,0,0,0,0,0,0
2007,5,2,3,1228,1220,1335,1335,WN,2843,N679AA,67,75,56,0,8,OAK,ONT,361,4,7,0,,0,0,0,0,0,0
2007,7,23,1,1209,1210,2023,2012,B6,302,N523JB,494,482,479,11,-1,OAK,IAD,2408,8,7,0,,0,0,0,0,0,0
2007,3,13,2,2150,2155,521,520,FL,52,N285AT,271,265,252,1,-5,SFO,ATL,2139,7,12,0,,0,0,0,0,0,0
2007,11,22,4,909,910,1242,1254,UA,41,N550UA,333,344,308,-12,-1,SFO,LIH,2447,5,20,0,,0,0,0,0,0,0
2007,2,7,3,857,900,1639,1628,DL,634,N826MH,282,268,246,11,-3,SFO,ATL,2139,14,22,0,,0,0,0,0,0,0
2007,3,15,4,842,845,1635,1637,B6,312,N612JB,473,472,457,-2,-3,OAK,IAD,2408,7,9,0,,0,0,0,0,0,0
2007,10,19,5,1832,1825,6,20,WN,1624,N294WN,214,235,201,-14,7,OAK,MDW,1844,3,10,0,,0,0,0,0,0,0
2007,12,17,1,1922,1925,2042,2040,XE,7780,N16183,80,75,57,2,-3,OAK,LAX,337,15,8,0,,0,0,0,0,0,0
2007,2,8,4,1308,1220,2034,1953,CO,254,N23708,266,273,235,41,48,SFO,CLE,2161,4,27,0,,0,12,0,0,0,29
2007,4,24,2,2315,2245,16,2341,UA,189,N403UA,61,56,35,35,30,SFO,RNO,192,4,22,0,,0,0,0,5,0,30
2007,10,11,4,1643,1630,2232,2225,WN,89,N551WN,229,235,214,7,13,OAK,MDW,1844,4,11,0,,0,0,0,0,0,0
2007,5,15,2,1315,1300,2159,2141,UA,178,N564UA,344,341,317,18,15,SFO,BOS,2704,6,21,0,,0,15,0,3,0,0
2007,11,21,3,1938,1940,2048,2058,OO,5490,N270YV,70,78,55,-10,-2,SFO,SBA,262,4,11,0,,0,0,0,0,0,0
2007,7,20,5,1736,1735,1833,1840,WN,235,N200WN,57,65,48,-7,1,OAK,BUR,325,3,6,0,,0,0,0,0,0,0
2007,7,23,1,854,830,1804,1710,CO,1049,N57111,370,340,324,54,24,SFO,EWR,2565,19,27,0,,0,0,24,30,0,0
2007,7,22,7,15,2225,205,22,UA,1262,N566UA,110,117,88,103,110,SFO,SEA,679,6,16,0,,0,0,0,0,0,103
2007,1,8,1,1346,1350,1928,1951,UA,843,N788UA,222,241,205,-23,-4,SFO,ORD,1846,3,14,0,,0,0,0,0,0,0
2007,6,6,3,806,730,904,835,WN,69,N348SW,58,65,46,29,36,OAK,BUR,325,2,10,0,,0,29,0,0,0,0
2007,1,23,2,1258,1300,1405,1415,WN,593,N701GS,67,75,55,-10,-2,OAK,LAX,337,4,8,0,,0,0,0,0,0,0
2007,12,27,4,1002,1000,1106,1115,WN,2624,N656SW,64,75,51,-9,2,OAK,LAX,337,5,8,0,,0,0,0,0,0,0
2007,2,9,5,NA,2239,NA,19,AS,273,N627AS,NA,100,NA,NA,NA,SFO,PDX,550,0,0,1,A,0,0,0,0,0,0
2007,4,26,4,1933,1915,2134,2115,AS,295,N617AS,121,120,105,19,18,SFO,SEA,679,4,12,0,,0,0,0,19,0,0
2007,10,10,3,1641,1630,2229,2225,WN,89,N551WN,228,235,216,4,11,OAK,MDW,1844,5,7,0,,0,0,0,0,0,0
2007,3,5,1,612,615,741,755,WN,1328,N612SW,89,100,75,-14,-3,OAK,PDX,543,2,12,0,,0,0,0,0,0,0
2007,11,16,5,1010,1020,1248,1303,OO,3826,N438SW,98,103,85,-15,-10,OAK,SLC,588,4,9,0,,0,0,0,0,0,0
2007,4,17,2,1553,1532,1928,1853,UA,420,N501UA,155,141,109,35,21,SFO,DEN,967,23,23,0,,0,0,0,17,0,18
2007,12,2,7,1323,1305,1641,1558,DL,1704,N3752,138,113,80,43,18,SFO,SLC,599,5,53,0,,0,2,0,25,0,16
2007,10,12,5,1853,1840,2018,2005,WN,2068,N663SW,85,85,63,13,13,OAK,SAN,446,7,15,0,,0,0,0,0,0,0
2007,3,25,7,935,935,1051,1100,WN,371,N263WN,76,85,66,-9,0,OAK,SAN,446,2,8,0,,0,0,0,0,0,0
2007,4,13,5,1848,1842,6,2357,UA,456,N423UA,198,195,178,9,6,SFO,DFW,1464,5,15,0,,0,0,0,0,0,0
2007,9,12,3,1039,1042,1359,1408,UA,1290,N383UA,140,146,122,-9,-3,OAK,DEN,957,7,11,0,,0,0,0,0,0,0
2007,3,28,3,659,700,801,815,WN,1993,N660SW,62,75,49,-14,-1,OAK,LAX,337,5,8,0,,0,0,0,0,0,0
2007,7,4,3,956,1010,1141,1206,AS,573,N958AS,105,116,89,-25,-14,OAK,SEA,671,6,10,0,,0,0,0,0,0,0
2007,2,6,2,1539,1540,1844,1830,US,493,N804AW,125,110,104,14,-1,SFO,PHX,651,10,11,0,,0,0,0,0,0,0
2007,10,8,1,1025,1030,1215,1253,AQ,473,N748AL,290,323,281,-38,-5,OAK,OGG,2349,3,6,0,,0,0,0,0,0,0
2007,12,11,2,2016,2030,2303,2314,OO,6356,N960SW,107,104,81,-11,-14,SFO,SLC,599,4,22,0,,0,0,0,0,0,0
2007,11,2,5,1234,1230,1806,1820,AA,1536,N4YUAA,212,230,197,-14,4,SFO,STL,1736,5,10,0,,0,0,0,0,0,0
2007,11,11,7,1715,1240,22,2014,NW,342,N370NW,247,274,227,248,275,SFO,DTW,2079,8,12,0,,0,248,0,0,0,0
2007,11,22,4,924,924,1134,1130,AS,355,N708AS,130,126,109,4,0,OAK,SEA,671,7,14,0,,0,0,0,0,0,0
2007,1,12,5,928,856,1046,1021,OO,6420,N748SK,78,85,58,25,32,SFO,SNA,372,3,17,0,,0,0,0,0,0,25
2007,5,6,7,940,940,1101,1046,OO,6198,N218SW,81,66,49,15,0,SFO,RDD,199,4,28,0,,0,15,0,0,0,0
2007,10,25,4,1856,1900,2016,2030,XE,7814,N14570,80,90,56,-14,-4,OAK,LAX,337,7,17,0,,0,0,0,0,0,0
2007,11,2,5,1110,1109,1435,1432,UA,364,N924UA,145,143,124,3,1,OAK,DEN,957,6,15,0,,0,0,0,0,0,0
2007,11,29,4,824,830,1329,1404,NW,222,N584NW,185,214,164,-35,-6,SFO,MSP,1589,5,16,0,,0,0,0,0,0,0
2007,5,21,1,1318,1250,1415,1355,WN,452,N476WN,57,65,46,20,28,OAK,BUR,325,1,10,0,,0,19,0,0,0,1
2007,8,23,4,653,700,1519,1528,CO,349,N33203,326,328,307,-9,-7,SFO,EWR,2565,8,11,0,,0,0,0,0,0,0
2007,5,18,5,2023,2023,2144,2148,OO,6334,N919SW,81,85,61,-4,0,SFO,EUG,451,4,16,0,,0,0,0,0,0,0
2007,10,18,4,1651,1700,1831,1825,OO,5728,N220SW,100,85,84,6,-9,SFO,CEC,304,4,12,0,,0,0,0,0,0,0
2007,3,7,3,1821,1820,1933,1935,WN,1055,N632SW,72,75,56,-2,1,OAK,ONT,361,5,11,0,,0,0,0,0,0,0
2007,8,16,4,1234,1053,1902,1646,CO,1536,N33264,268,233,212,136,101,SFO,IAH,1635,8,48,0,,0,0,21,35,0,80
2007,3,8,4,610,615,1411,1414,UA,281,N419UA,301,299,284,-3,-5,OAK,IAD,2408,5,12,0,,0,0,0,0,0,0
2007,8,17,5,1719,1715,1849,1835,WN,812,N462WN,90,80,61,14,4,OAK,LAS,407,16,13,0,,0,0,0,0,0,0
2007,2,27,2,1447,1445,1542,1550,WN,2959,N777QC,55,65,45,-8,2,OAK,BUR,325,2,8,0,,0,0,0,0,0,0
2007,11,17,6,1159,1200,1323,1327,UA,159,N501UA,84,87,69,-4,-1,SFO,SAN,447,1,14,0,,0,0,0,0,0,0
2007,5,17,4,1844,1850,2046,2041,UA,1512,N488UA,122,111,99,5,-6,SFO,PHX,651,5,18,0,,0,0,0,0,0,0
2007,2,4,7,701,705,815,826,UA,790,N589UA,74,81,54,-11,-4,SFO,LAX,337,9,11,0,,0,0,0,0,0,0
2007,7,26,4,1819,1800,2015,1955,WN,637,N376SW,116,115,100,20,19,OAK,PHX,646,6,10,0,,0,0,0,1,0,19
2007,4,18,3,1545,1530,1,2355,AA,20,N321AA,316,325,290,6,15,SFO,JFK,2586,13,13,0,,0,0,0,0,0,0
2007,9,5,3,555,600,740,753,US,3,N655AW,105,113,88,-13,-5,OAK,PHX,646,6,11,0,,0,0,0,0,0,0
2007,10,19,5,725,725,855,850,WN,2085,N440LV,90,85,65,5,0,OAK,SNA,371,16,9,0,,0,0,0,0,0,0
2007,7,8,7,1056,1100,1621,1628,OO,6354,N740SK,205,208,185,-7,-4,SFO,SAT,1482,5,15,0,,0,0,0,0,0,0
2007,1,28,7,1750,1600,2022,1832,OO,6346,N961SW,92,92,74,110,110,SFO,BOI,522,3,15,0,,0,110,0,0,0,0
2007,9,3,1,1402,1405,1529,1535,WN,927,N487WN,87,90,68,-6,-3,SFO,SAN,447,1,18,0,,0,0,0,0,0,0
2007,11,28,3,2000,2000,2110,2120,WN,252,N688SW,70,80,54,-10,0,OAK,LAX,337,6,10,0,,0,0,0,0,0,0
2007,10,29,1,1638,1514,1906,1748,OO,6386,N976SW,88,94,69,78,84,SFO,BOI,522,4,15,0,,0,78,0,0,0,0
2007,10,16,2,600,600,706,715,WN,1991,N611SW,66,75,49,-9,0,OAK,LAX,337,9,8,0,,0,0,0,0,0,0
2007,8,30,4,707,655,1556,1524,DL,148,N6704Z,349,329,314,32,12,SFO,JFK,2586,20,15,0,,0,12,0,20,0,0
2007,6,2,6,1512,1515,1731,1733,NW,221,N586NW,319,318,299,-2,-3,SFO,HNL,2398,3,17,0,,0,0,0,0,0,0
2007,9,18,2,1024,1030,1211,1230,AS,163,N982AS,107,120,95,-19,-6,OAK,SEA,671,4,8,0,,0,0,0,0,0,0
2007,7,6,5,1054,1100,1139,1142,OO,5741,N295SW,45,42,22,-3,-6,SFO,MOD,78,4,19,0,,0,0,0,0,0,0
2007,6,29,5,1759,1800,1918,1920,AA,1943,N460AA,79,80,52,-2,-1,SFO,LAX,337,10,17,0,,0,0,0,0,0,0
2007,12,31,1,2004,1920,2106,2029,UA,1187,N318UA,62,69,47,37,44,SFO,BUR,326,3,12,0,,0,37,0,0,0,0
2007,8,15,3,725,730,847,900,MQ,3165,N817AE,82,90,68,-13,-5,SFO,SNA,372,5,9,0,,0,0,0,0,0,0
2007,4,21,6,1930,1935,2047,2100,WN,118,N618WN,77,85,60,-13,-5,OAK,SAN,446,2,15,0,,0,0,0,0,0,0
2007,3,5,1,823,827,1116,1119,UA,1510,N453UA,113,112,92,-3,-4,SFO,PHX,651,3,18,0,,0,0,0,0,0,0
2007,3,26,1,600,600,706,715,WN,1991,N453WN,66,75,55,-9,0,OAK,LAX,337,4,7,0,,0,0,0,0,0,0
2007,10,4,4,1907,1735,2026,1842,OO,5652,N232SW,79,67,49,104,92,SFO,SBP,191,4,26,0,,0,104,0,0,0,0
2007,11,18,7,1715,1705,1823,1820,WN,835,N246LV,68,75,59,3,10,OAK,ONT,361,4,5,0,,0,0,0,0,0,0
2007,11,7,3,805,805,919,910,WN,3772,N216WR,74,65,53,9,0,OAK,BUR,325,2,19,0,,0,0,0,0,0,0
2007,2,8,4,1057,1058,1637,1646,UA,470,N831UA,220,228,199,-9,-1,SFO,IAH,1635,3,18,0,,0,0,0,0,0,0
2007,1,16,2,2230,2239,19,19,AS,273,N612AS,109,100,83,0,-9,SFO,PDX,550,7,19,0,,0,0,0,0,0,0
2007,11,25,7,1752,1320,2334,1928,UA,1230,N846UA,222,248,208,246,272,OAK,ORD,1835,5,9,0,,0,246,0,0,0,0
2007,4,22,7,547,600,909,924,UA,264,N802UA,142,144,124,-15,-13,OAK,DEN,957,6,12,0,,0,0,0,0,0,0
2007,8,11,6,1204,1130,1310,1235,WN,57,N511SW,66,65,50,35,34,OAK,BUR,325,4,12,0,,0,26,0,1,0,8
2007,10,5,5,1740,1630,2316,2225,WN,89,N551WN,216,235,204,51,70,OAK,MDW,1844,5,7,0,,0,0,0,0,0,51
2007,2,19,1,710,705,815,820,WN,825,N777QC,65,75,55,-5,5,OAK,ONT,361,4,6,0,,0,0,0,0,0,0
2007,4,28,6,616,616,1214,1222,UA,76,N215UA,238,246,218,-8,0,SFO,ORD,1846,2,18,0,,0,0,0,0,0,0
2007,1,24,3,1919,1915,2206,2205,WN,1989,N487,107,110,95,1,4,OAK,PHX,646,4,8,0,,0,0,0,0,0,0
2007,12,17,1,611,610,721,725,WN,2373,N498WN,70,75,53,-4,1,OAK,ONT,361,4,13,0,,0,0,0,0,0,0
2007,1,3,3,1302,1255,1355,1400,WN,1729,N220,53,65,46,-5,7,OAK,BUR,325,1,6,0,,0,0,0,0,0,0
2007,3,21,3,1353,1353,1600,1544,YV,2758,N7305V,127,111,100,16,0,SFO,PHX,651,8,19,0,,0,0,0,16,0,0
2007,4,27,5,616,615,737,735,WN,162,N710SW,81,80,65,2,1,OAK,LAS,407,4,12,0,,0,0,0,0,0,0
2007,1,22,1,2120,2132,2251,2256,UA,805,N425UA,91,84,52,-5,-12,SFO,LAX,337,22,17,0,,0,0,0,0,0,0
2007,4,9,1,1555,1600,7,19,UA,14,N554UA,312,319,284,-12,-5,SFO,JFK,2586,8,20,0,,0,0,0,0,0,0
2007,3,4,7,2053,2040,2156,2145,WN,1738,N313SW,63,65,54,11,13,OAK,BUR,325,1,8,0,,0,0,0,0,0,0
2007,6,10,7,2129,2125,2326,2323,OO,5738,N223SW,117,118,102,3,4,SFO,RDM,462,4,11,0,,0,0,0,0,0,0
2007,10,1,1,833,835,952,1005,WN,1194,N268WN,79,90,66,-13,-2,SFO,LAS,414,6,7,0,,0,0,0,0,0,0
2007,8,16,4,600,600,915,921,UA,834,N212UA,135,141,117,-6,0,SFO,DEN,967,6,12,0,,0,0,0,0,0,0
2007,6,29,5,1048,940,1147,1042,OO,5682,N290SW,59,62,43,65,68,SFO,RDD,199,2,14,0,,0,65,0,0,0,0
2007,11,13,2,1344,1335,1508,1505,MQ,3169,N841AE,84,90,63,3,9,SFO,SNA,372,6,15,0,,0,0,0,0,0,0
2007,12,3,1,1545,1415,1901,1738,UA,230,N914UA,136,143,117,83,90,OAK,DEN,957,6,13,0,,0,6,0,0,0,77
2007,5,19,6,1509,1500,1617,1615,WN,1311,N645SW,68,75,54,2,9,OAK,LAX,337,7,7,0,,0,0,0,0,0,0
2007,7,1,7,838,840,1703,1719,UA,172,N575UA,325,339,297,-16,-2,SFO,BOS,2704,7,21,0,,0,0,0,0,0,0
2007,10,31,3,1823,1830,2323,2350,AA,566,N440AA,180,200,169,-27,-7,SFO,DFW,1464,3,8,0,,0,0,0,0,0,0
2007,4,27,5,1922,1900,2031,2015,WN,498,N330SW,69,75,57,16,22,OAK,LAX,337,4,8,0,,0,4,0,0,0,12
2007,5,2,3,1742,1735,1858,1855,WN,812,N487WN,76,80,64,3,7,OAK,LAS,407,3,9,0,,0,0,0,0,0,0
2007,1,31,3,2033,2035,2148,2201,US,465,N334AW,75,86,65,-13,-2,SFO,LAS,414,4,6,0,,0,0,0,0,0,0
2007,4,28,6,1419,1430,2005,2014,CO,430,N39728,226,224,214,-9,-11,SFO,IAH,1635,3,9,0,,0,0,0,0,0,0
2007,7,12,4,627,625,1227,1230,WN,84,N229WN,240,245,214,-3,2,OAK,MDW,1844,7,19,0,,0,0,0,0,0,0
2007,4,23,1,554,600,743,750,US,274,N668AW,109,110,90,-7,-6,OAK,PHX,646,7,12,0,,0,0,0,0,0,0
2007,6,6,3,1722,1720,1834,1840,WN,2091,N764SW,72,80,60,-6,2,OAK,SNA,371,4,8,0,,0,0,0,0,0,0
2007,10,25,4,1133,1137,1910,1855,DL,36,N3753,277,258,256,15,-4,SFO,CVG,2036,9,12,0,,0,0,0,15,0,0
2007,6,1,5,2028,1800,2245,2018,UA,55,N543UA,317,318,294,147,148,SFO,KOA,2367,6,17,0,,0,147,0,0,0,0
2007,5,13,7,719,725,922,924,AS,351,N795AS,123,119,101,-2,-6,SFO,SEA,679,5,17,0,,0,0,0,0,0,0
2007,7,1,7,1704,1645,2252,2240,WN,89,N466WN,228,235,217,12,19,OAK,MDW,1844,4,7,0,,0,0,0,0,0,0
2007,7,17,2,1303,1300,1356,1401,OO,5637,N560SW,53,61,41,-5,3,SFO,RDD,199,2,10,0,,0,0,0,0,0,0
2007,9,23,7,1619,1607,1805,1740,AS,425,N788AS,106,93,85,25,12,OAK,PDX,543,3,18,0,,0,0,0,14,0,11
2007,1,17,3,837,845,1628,1637,B6,312,N645JB,471,472,452,-9,-8,OAK,IAD,2408,7,12,0,,0,0,0,0,0,0
2007,3,30,5,NA,615,NA,1140,AA,1008,0,NA,205,NA,NA,NA,OAK,DFW,1456,0,0,1,B,0,0,0,0,0,0
2007,7,29,7,1815,1800,1931,1915,WN,507,N387SW,76,75,59,16,15,OAK,LAX,337,8,9,0,,0,7,0,1,0,8
2007,10,3,3,2050,2055,2210,2219,AS,470,N622AS,80,84,66,-9,-5,OAK,SNA,371,5,9,0,,0,0,0,0,0,0
2007,4,19,4,1111,1110,1149,1200,WN,307,N608SW,38,50,31,-11,1,OAK,RNO,180,2,5,0,,0,0,0,0,0,0
2007,5,21,1,2049,2055,2213,2220,UA,805,N430UA,84,85,56,-7,-6,SFO,LAX,337,11,17,0,,0,0,0,0,0,0
2007,11,5,1,1109,1115,1221,1225,WN,111,N738CB,72,70,58,-4,-6,OAK,ONT,361,5,9,0,,0,0,0,0,0,0
2007,2,14,3,1859,1900,2018,2025,AA,1943,N4YLAA,79,85,53,-7,-1,SFO,LAX,337,11,15,0,,0,0,0,0,0,0
2007,5,1,2,940,942,1020,1022,OO,6259,N295UX,40,40,22,-2,-2,SFO,SMF,86,3,15,0,,0,0,0,0,0,0
2007,2,20,2,1254,1239,1417,1404,UA,852,N365UA,83,85,66,13,15,SFO,SAN,447,2,15,0,,0,0,0,0,0,0
2007,3,2,5,643,644,759,803,OO,6539,N956SW,76,79,56,-4,-1,OAK,LAX,337,10,10,0,,0,0,0,0,0,0
2007,7,23,1,2007,2019,2207,2148,OO,6507,N916SW,120,89,58,19,-12,OAK,LAX,337,12,50,0,,0,19,0,0,0,0
2007,12,2,7,NA,1803,NA,5,UA,152,000000,NA,242,NA,NA,NA,SFO,ORD,1846,0,0,1,C,0,0,0,0,0,0
2007,11,20,2,1659,1701,1735,1743,OO,5492,N235SW,36,42,23,-8,-2,SFO,MRY,77,3,10,0,,0,0,0,0,0,0
2007,4,30,1,1033,1040,1904,1917,UA,892,N557UA,331,337,303,-13,-7,SFO,JFK,2586,4,24,0,,0,0,0,0,0,0
2007,4,2,1,1211,1205,1330,1330,WN,475,N622SW,79,85,67,0,6,OAK,LAS,407,6,6,0,,0,0,0,0,0,0
2007,6,12,2,2321,2200,759,622,US,942,N114UW,338,322,310,97,81,SFO,PHL,2521,12,16,0,,0,0,0,16,0,81
2007,8,16,4,1719,1715,1844,1835,WN,812,N734SA,85,80,67,9,4,OAK,LAS,407,7,11,0,,0,0,0,0,0,0
2007,3,18,7,2030,2030,2152,2155,WN,2070,N474WN,82,85,69,-3,0,OAK,SAN,446,5,8,0,,0,0,0,0,0,0
2007,8,15,3,835,835,1050,1100,WN,835,N486WN,75,85,62,-10,0,OAK,BOI,511,3,10,0,,0,0,0,0,0,0
2007,8,3,5,1045,1030,1155,1137,OO,5694,N215SW,70,67,52,18,15,SFO,SBP,191,2,16,0,,0,18,0,0,0,0
2007,5,25,5,928,929,1120,1125,OO,5726,N292UX,112,116,96,-5,-1,SFO,RDM,462,4,12,0,,0,0,0,0,0,0
2007,12,30,7,1719,1604,1802,1649,OO,5449,N270YV,43,45,24,73,75,SFO,SMF,86,6,13,0,,0,0,0,0,0,73
2007,12,10,1,1314,1248,1503,1437,UA,562,N302UA,109,109,91,26,26,SFO,PDX,550,3,15,0,,0,26,0,0,0,0
2007,8,11,6,807,820,1020,1054,AQ,441,N738AL,313,334,304,-34,-13,OAK,HNL,2409,3,6,0,,0,0,0,0,0,0
2007,9,24,1,1610,1600,1752,1750,WN,770,N687SW,102,110,90,2,10,OAK,PHX,646,4,8,0,,0,0,0,0,0,0
2007,10,13,6,1419,1423,2220,2247,UA,186,N808UA,301,324,282,-27,-4,SFO,PHL,2521,4,15,0,,0,0,0,0,0,0
2007,12,11,2,1134,1135,1235,1240,WN,891,N275WN,61,65,51,-5,-1,OAK,BUR,325,2,8,0,,0,0,0,0,0,0
2007,5,13,7,837,840,1721,1714,UA,90,N528UA,344,334,322,7,-3,SFO,EWR,2565,6,16,0,,0,0,0,0,0,0
2007,9,22,6,1029,1030,1613,1630,WN,1129,N708SA,224,240,212,-17,-1,OAK,MDW,1844,4,8,0,,0,0,0,0,0,0
2007,7,3,2,143,55,706,610,AA,2466,N458AA,203,195,179,56,48,SFO,DFW,1464,9,15,0,,0,0,0,8,0,48
2007,3,23,5,2019,2020,2136,2140,B6,249,N546JB,77,80,57,-4,-1,OAK,LGB,353,8,12,0,,0,0,0,0,0,0
2007,3,27,2,2109,2121,2310,2312,AS,321,N615AS,121,111,105,-2,-12,OAK,SEA,671,4,12,0,,0,0,0,0,0,0
2007,12,10,1,1129,1130,1426,1505,AQ,477,N740AL,297,335,287,-39,-1,OAK,KOA,2378,2,8,0,,0,0,0,0,0,0
2007,11,29,4,930,924,1249,1250,F9,668,N806FR,139,146,114,-1,6,SFO,DEN,967,9,16,0,,0,0,0,0,0,0
2007,9,26,3,1700,1700,1829,1825,WN,2066,N216WR,89,85,68,4,0,OAK,SAN,446,8,13,0,,0,0,0,0,0,0
2007,12,12,3,1833,1837,2038,2043,AS,333,N556AS,125,126,101,-5,-4,SFO,SEA,679,6,18,0,,0,0,0,0,0,0
2007,6,14,4,1349,1350,2004,2000,AA,1470,N4WRAA,255,250,236,4,-1,SFO,ORD,1846,4,15,0,,0,0,0,0,0,0
2007,3,26,1,1614,1608,1842,1849,OO,3924,N452SW,88,101,75,-7,6,OAK,SLC,588,5,8,0,,0,0,0,0,0,0
2007,5,22,2,1744,1740,1903,1905,WN,1063,N202WN,79,85,68,-2,4,OAK,SAN,446,3,8,0,,0,0,0,0,0,0
